status,homepro_name,homepro_brand,homepro_url,homepro_price,expected_twd_name,expected_twd_url,expected_twd_price,matched_twd_name,matched_twd_url,confidence
NOT_FOUND,ทินเนอร์ TOA BARCO AAA 2 ลิตร,TOA,https://www.homepro.co.th/p/15098,224.0,ทินเนอร์ BARCO รุ่น AAA ขนาด 1 แกลอน,https://www.thaiwatsadu.com/th/sku/60001580,215.0,,,0
NOT_FOUND,ทินเนอร์ TOA BARGO AAA ขวดใหญ่,TOA,https://www.homepro.co.th/p/15097,66.0,ทินเนอร์ Barco รุ่น AAA ขนาด ขวดใหญ่,https://www.thaiwatsadu.com/th/sku/60001595,45.0,,,0
NOT_FOUND,น้ำมันสน TOA SHARKS 1 แกลลอน,TOA,https://www.homepro.co.th/p/15075,186.0,น้ำมันสน SHARK รุ่นกระป๋อง ขนาด 2.3 กก. สีใส (#0TUR),https://www.thaiwatsadu.com/th/sku/60001739,183.0,,,0
NOT_FOUND,น้ำมันสน TOA SHARKS ขวดใหญ่,TOA,https://www.homepro.co.th/p/15074,53.0,น้ำมันสน SHARK รุ่นขวดใหญ่ สีใส 0TUR,https://www.thaiwatsadu.com/th/sku/60001746,43.0,,,0
NOT_FOUND,น้ำมันสน TOA SHARKS 1 ปี๊ป,TOA,https://www.homepro.co.th/p/15076,798.0,น้ำมันสน SHARK รุ่นปิ๊ป ขนาด 11 กก. สีใส (#0TUR),https://www.thaiwatsadu.com/th/sku/60001730,790.0,,,0
NOT_FOUND,ประตูบานเลื่อน UPVC S-S มุ้ง WINDOW ASIA 200X205 ซม. สีขาว,WINDOW ASIA,https://www.homepro.co.th/p/1165985,8090.0,ประตูบานเลื่อน 2 บาน UPVC พร้อมมุ้งลวด WINSTAR ขนาด 200 x 205 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60334809,7590.0,,,0
NOT_FOUND,ประตูภายนอก UPVC PARAZZO MG005 80X200 ซม. สีขาว เจาะลูกบิด,PARAZZO,https://www.homepro.co.th/p/248012,3590.0,ประตูภายนอก UPVC MASTERWOOD รุ่น MG005 ขนาด 80 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60245234,3530.0,,,0
NOT_FOUND,ประตูภายนอก UPVC MODERNWOOD REVO MWR002 90X200 ซม. สีขาว เจาะลูกบิด,MODERNWOOD,https://www.homepro.co.th/p/1194270,3150.0,ประตูภายนอก UPVC MASTERWOOD รุ่น MN002 ขนาด 80 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60084152,2860.0,,,0
NOT_FOUND,ประตูภายนอก UPVC AZLE MD-5 80X200 ซม. สีขาว เจาะลูกบิด,AZLE,https://www.homepro.co.th/p/1094173,1990.0,ประตูภายนอก UPVC MASTERWOOD รุ่น MNM01 ขนาด 80 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60311945,2290.0,,,0
NOT_FOUND,ประตูภายในเมลามีน AZLE VALENTINO 80X200 ซม. สีน้ำตาล ไม่เจาะลูกบิด,AZLE,https://www.homepro.co.th/p/1229258,1990.0,ประตูภายใน HDF ปิดผิวเมลามีน เซาะร่องแนวตั้ง 1 เส้น วนชัย ขนาด 80 x 200 ซม. สีเทา (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60369729,1430.0,,,0
NOT_FOUND,ประตูภายใน HDF AZLE ลานนา 6 ลูกฟัก 80X200 ซม. สีรองพื้น,AZLE,https://www.homepro.co.th/p/1173566,549.0,ประตูภายใน 6 ลูกฟัก HDF วนชัย รุ่น ลานนา ขนาด 80 x 200 ซม. สีรองพื้นขาว (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60110464,495.0,,,0
NOT_FOUND,ประตูห้องน้ำ UPVC PARAZZO ML002-S 70X200 ซม. สีขาว เจาะลูกบิด,PARAZZO,https://www.homepro.co.th/p/1038237,2590.0,ประตูภายใน UPVC Revo 2 ลูกฟัก MASTERWOOD รุ่น MPSW002-I ขนาด 70 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60388002,1990.0,,,0
NOT_FOUND,ประตูภายใน UPVC MODERNWOOD MWIR01 80X200 ซม. สีขาว ไม่เจาะลูกบิด,MODERNWOOD,https://www.homepro.co.th/p/1194284,2490.0,ประตูภายใน UPVC Revo แว็คร่อง MASTERWOOD รุ่น MI01 ขนาด 80 x 200 ซม. สีขาว (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60322005,2070.0,,,0
NOT_FOUND,ประตูห้องน้ำ UPVC AZLE TROPICAL 70X200 ซม. สีขาว พร้อมวงกบ ไม่เจาะลูกบิด,AZLE,https://www.homepro.co.th/p/1247999,1990.0,ประตูภายใน UPVC กระจกลายดอกไม้ พร้อมวงกบ HI DOOR รุ่น A-023/SU-19 ขนาด 70 x 200 ซม. (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60249118,1550.0,,,0
